User_id,Extension,TipoMov,fecha
104,6,0,1/10/2024 17:37
104,-6,1,1/14/2024 9:28
104,9,0,1/14/2024 18:52
104,-4,1,1/16/2024 3:50
104,4,0,1/19/2024 16:04
104,7,1,1/24/2024 3:50
104,-9,0,1/24/2024 8:26
104,-2,1,1/30/2024 5:43
104,3,0,2/9/2024 18:55
104,6,1,2/14/2024 9:51
104,-8,0,2/14/2024 21:31
104,4,1,2/16/2024 13:36
104,6,0,2/20/2024 1:49
104,-5,1,3/3/2024 2:33
104,4,0,3/3/2024 3:18
104,3,1,3/5/2024 2:49
104,8,0,3/6/2024 21:36
104,9,1,3/9/2024 5:45
104,6,0,3/9/2024 12:50
104,8,1,3/17/2024 18:41
104,6,0,3/24/2024 11:56
104,-10,1,3/30/2024 3:41
104,5,0,4/1/2024 0:46
104,4,1,4/14/2024 15:12
104,-2,0,4/20/2024 17:59
104,-6,1,4/20/2024 21:32
104,0,0,4/23/2024 0:28
104,6,1,4/24/2024 14:30
104,-2,0,4/28/2024 13:42
104,7,1,5/1/2024 2:10
104,1,0,5/4/2024 22:49
104,6,1,5/7/2024 6:07
104,-1,0,5/12/2024 1:21
104,-2,1,5/13/2024 5:46
104,-4,0,5/22/2024 22:18
104,-3,1,5/23/2024 1:03
104,-2,0,5/30/2024 12:13
104,5,1,6/2/2024 6:29
104,-6,0,6/6/2024 5:11
104,2,1,6/11/2024 5:30
104,0,0,6/20/2024 17:31
104,2,1,6/21/2024 16:20
104,-2,0,6/24/2024 22:34
104,7,1,6/25/2024 10:07
104,0,0,6/27/2024 5:15
104,3,1,7/6/2024 20:38
104,4,0,7/7/2024 2:01
104,-3,1,7/7/2024 13:25
104,4,0,7/12/2024 2:26
104,0,1,7/15/2024 20:31
104,2,0,7/23/2024 6:06
104,-4,1,7/24/2024 5:34
104,3,0,7/26/2024 9:30
104,2,1,7/30/2024 10:09
104,-8,0,8/4/2024 12:49
104,6,1,8/8/2024 14:32
104,-10,0,8/14/2024 11:48
104,5,1,8/15/2024 3:35
104,-2,0,8/15/2024 16:41
104,5,1,8/24/2024 22:27
104,9,0,8/25/2024 7:34
104,-2,1,8/27/2024 14:58
104,-5,0,9/1/2024 18:35
104,8,1,9/3/2024 12:59
104,-9,0,9/14/2024 11:24
104,3,1,9/14/2024 23:27
104,-8,0,9/17/2024 10:42
104,-2,1,9/29/2024 1:09
105,-8,0,1/2/2023 2:43
105,-4,1,1/6/2023 10:28
105,-3,0,1/11/2023 12:39
105,-2,1,1/14/2023 21:25
105,9,0,1/21/2023 0:47
105,2,1,1/21/2023 18:22
105,1,0,1/25/2023 13:20
105,-1,1,1/25/2023 22:43
105,-5,0,1/30/2023 16:01
105,-10,1,1/31/2023 8:23
105,9,0,2/11/2023 14:18
105,-1,1,2/19/2023 0:59
105,-3,0,2/19/2023 13:08
105,-8,1,2/26/2023 10:19
105,-2,0,3/2/2023 9:10
105,1,1,3/15/2023 21:16
105,1,0,3/19/2023 12:25
105,1,1,3/24/2023 20:04
105,0,0,3/30/2023 21:34
105,1,1,4/1/2023 1:32
105,2,0,4/5/2023 15:11
105,1,1,4/18/2023 18:21
105,-1,0,4/26/2023 20:18
105,5,1,4/30/2023 6:56
105,-5,0,5/4/2023 8:12
105,-4,1,5/6/2023 23:20
105,2,0,5/9/2023 8:13
105,-6,1,5/17/2023 22:09
105,-9,0,5/28/2023 18:56
105,5,1,5/29/2023 10:36
105,-2,0,5/29/2023 18:24
105,2,1,6/14/2023 21:18
105,4,0,6/14/2023 23:40
105,6,1,6/17/2023 1:33
105,7,0,6/21/2023 11:10
105,7,1,6/27/2023 6:38
105,-3,0,6/28/2023 17:11
105,-8,1,7/2/2023 21:12
105,-4,0,7/6/2023 11:35
105,6,1,7/7/2023 18:03
105,2,0,7/8/2023 19:59
105,-1,1,7/17/2023 22:56
105,-2,0,7/22/2023 0:46
105,-2,1,7/25/2023 7:35
105,-2,0,7/28/2023 20:13
105,6,1,8/4/2023 12:27
105,-1,0,8/7/2023 2:34
105,-5,1,8/8/2023 6:00
105,0,0,8/13/2023 17:13
105,2,1,8/16/2023 18:42
105,-5,0,8/17/2023 19:44
105,-6,1,8/18/2023 4:56
105,5,0,8/21/2023 14:40
105,8,1,8/31/2023 23:54
105,-1,0,9/4/2023 10:35
105,-7,1,9/4/2023 20:58
105,8,0,9/21/2023 9:13
105,7,1,9/21/2023 15:03
105,2,0,9/25/2023 0:41
105,-5,1,9/29/2023 3:42
105,-10,0,10/6/2023 2:51
105,2,1,10/6/2023 5:08
105,-9,0,10/15/2023 13:59
105,7,1,10/27/2023 12:37
105,2,0,10/28/2023 20:26
105,-2,1,10/31/2023 5:34
105,5,0,11/1/2023 14:01
105,3,1,11/7/2023 19:35
105,-10,0,11/13/2023 6:50
105,-8,1,11/16/2023 14:14
105,-5,0,11/19/2023 16:23
105,6,1,11/23/2023 9:17
105,-1,0,12/2/2023 2:59
105,2,1,12/3/2023 21:02
105,-6,0,12/4/2023 20:22
105,5,1,12/7/2023 11:00
105,8,0,12/25/2023 21:16
105,6,1,12/29/2023 4:17
105,-2,0,1/2/2024 1:17
105,-6,1,1/5/2024 14:20
105,-5,0,1/11/2024 21:38
105,-8,1,1/17/2024 21:25
105,-7,0,1/29/2024 18:24
105,3,1,1/30/2024 17:25
105,4,0,2/2/2024 3:39
105,-2,1,2/7/2024 19:43
105,7,0,3/2/2024 12:31
105,-4,1,3/9/2024 23:03
105,6,0,3/14/2024 7:18
105,1,1,3/20/2024 20:50
105,-7,0,3/29/2024 11:15
105,8,1,3/30/2024 6:39
105,-1,0,4/1/2024 19:13
105,2,1,4/11/2024 21:09
105,-7,0,4/20/2024 22:39
105,8,1,5/7/2024 8:32
105,5,0,5/10/2024 17:47
105,-7,1,5/11/2024 20:21
105,-6,0,5/12/2024 16:06
105,-5,1,5/16/2024 1:29
105,-10,0,5/17/2024 21:19
105,-2,1,5/18/2024 10:57
105,4,0,5/23/2024 11:08
105,-7,1,5/28/2024 8:49
105,7,0,6/5/2024 16:42
105,9,1,6/6/2024 10:29
105,8,0,6/11/2024 11:45
105,6,1,6/11/2024 15:42
105,3,0,6/11/2024 17:21
105,6,1,6/18/2024 8:27
105,-1,0,6/18/2024 12:29
105,-3,1,6/22/2024 23:02
105,-10,0,6/23/2024 20:24
105,4,1,7/3/2024 14:43
105,6,0,7/4/2024 19:08
105,0,1,7/6/2024 16:24
105,-8,0,7/10/2024 15:32
105,-6,1,7/10/2024 15:38
105,-9,0,7/12/2024 16:40
105,-6,1,7/13/2024 23:07
105,-7,0,7/14/2024 18:02
105,-7,1,7/19/2024 2:10
105,-4,0,7/20/2024 11:13
105,0,1,7/21/2024 21:43
105,-4,0,7/22/2024 23:59
105,0,1,8/5/2024 13:45
105,0,0,8/6/2024 18:18
105,-9,1,8/18/2024 22:12
105,-10,0,8/19/2024 13:25
105,6,1,8/22/2024 10:43
105,-5,0,8/22/2024 19:16
105,-7,1,8/27/2024 3:22
105,-7,0,9/1/2024 7:37
105,-8,1,9/2/2024 23:46
105,4,0,9/6/2024 13:13
105,7,1,9/10/2024 12:59
105,5,0,9/11/2024 3:18
105,5,1,9/14/2024 12:45
105,-1,0,9/16/2024 20:16
106,-3,1,1/2/2023 12:54
106,6,0,1/11/2023 0:16
106,4,1,1/18/2023 5:39
106,7,0,1/22/2023 6:14
106,-2,1,1/23/2023 11:22
106,2,0,1/30/2023 12:11
106,3,1,1/31/2023 12:45
106,-4,0,2/12/2023 4:55
106,8,1,2/12/2023 8:50
106,4,0,2/23/2023 4:35
106,-4,1,2/24/2023 17:51
106,-3,0,2/25/2023 19:12
106,1,1,3/3/2023 6:41
106,-6,0,3/5/2023 18:09
106,0,1,3/18/2023 2:10
106,4,0,3/19/2023 15:09
106,6,1,3/21/2023 9:20
106,-8,0,3/29/2023 14:43
106,8,1,4/2/2023 16:08
106,2,0,4/10/2023 3:47
106,-1,1,4/12/2023 6:23
106,-10,0,4/16/2023 2:32
106,-3,1,4/18/2023 17:07
106,6,0,4/21/2023 3:10
106,0,1,5/1/2023 2:46
106,3,0,5/9/2023 21:13
106,-10,1,5/12/2023 8:35
106,-9,0,5/18/2023 5:39
106,4,1,5/26/2023 17:16
106,5,0,6/1/2023 17:29
106,-1,1,6/2/2023 15:55
106,2,0,6/6/2023 2:39
106,8,1,6/13/2023 20:30
106,-1,0,6/25/2023 18:04
106,6,1,7/15/2023 6:05
106,-4,0,7/17/2023 12:38
106,-9,1,7/19/2023 5:49
106,0,0,7/23/2023 19:39
106,1,1,7/25/2023 19:22
106,-1,0,7/26/2023 20:25
106,-6,1,7/27/2023 17:19
106,-2,0,7/30/2023 7:11
106,-4,1,7/30/2023 16:31
106,-6,0,8/1/2023 6:59
106,-1,1,8/4/2023 2:06
106,7,0,8/5/2023 14:32
106,-7,1,8/7/2023 0:11
106,-8,0,8/11/2023 7:41
106,-5,1,8/17/2023 23:11
106,-5,0,8/31/2023 12:18
106,-2,1,9/6/2023 9:27
106,-7,0,9/8/2023 15:08
106,9,1,9/14/2023 10:52
106,-5,0,9/24/2023 16:32
106,0,1,9/29/2023 7:26
106,-9,0,10/7/2023 20:43
106,8,1,10/10/2023 13:09
106,-4,0,10/12/2023 8:58
106,-10,1,10/24/2023 18:17
106,9,0,10/29/2023 13:47
106,1,1,11/4/2023 12:55
106,9,0,11/5/2023 16:41
106,-4,1,11/6/2023 17:27
106,-6,0,11/13/2023 9:04
106,-3,1,11/20/2023 5:44
106,-2,0,11/23/2023 9:53
106,4,1,11/30/2023 3:47
106,-3,0,12/7/2023 0:35
106,2,1,12/7/2023 23:30
106,-4,0,12/15/2023 20:46
106,-6,1,12/16/2023 14:28
106,-5,0,12/16/2023 19:51
106,2,1,1/9/2024 6:21
106,2,0,1/11/2024 11:50
106,8,1,1/27/2024 2:56
106,-5,0,1/28/2024 3:47
106,-7,1,2/14/2024 9:20
106,-5,0,2/15/2024 13:55
106,-3,1,2/18/2024 19:53
106,-4,0,2/23/2024 8:56
106,9,1,3/7/2024 12:14
106,4,0,3/9/2024 20:24
106,9,1,3/17/2024 3:23
106,-6,0,3/19/2024 7:38
106,-3,1,3/26/2024 5:30
106,4,0,4/10/2024 10:09
106,8,1,4/17/2024 6:11
106,-7,0,4/23/2024 9:24
106,8,1,4/23/2024 21:58
106,8,0,5/17/2024 5:28
106,-3,1,5/18/2024 5:18
106,-9,0,5/18/2024 8:04
106,1,1,5/20/2024 0:02
106,-7,0,6/8/2024 16:29
106,9,1,6/15/2024 12:30
106,-2,0,6/26/2024 9:07
106,6,1,6/29/2024 13:10
106,-1,0,6/30/2024 4:07
106,4,1,7/2/2024 17:05
106,-3,0,7/5/2024 7:53
106,-1,1,7/5/2024 13:07
106,1,0,7/12/2024 4:38
106,2,1,7/13/2024 13:09
106,-4,0,7/18/2024 4:40
106,-6,1,7/19/2024 20:07
106,-7,0,7/27/2024 9:58
106,1,1,7/29/2024 17:35
106,-3,0,8/6/2024 4:43
106,1,1,8/6/2024 4:45
106,8,0,8/6/2024 17:34
106,-5,1,8/8/2024 15:06
106,-1,0,8/9/2024 20:10
106,-8,1,8/11/2024 22:40
106,-4,0,8/17/2024 13:23
106,8,1,8/18/2024 3:53
106,2,0,8/19/2024 13:03
106,3,1,8/22/2024 0:30
106,4,0,8/28/2024 21:26
106,-2,1,8/29/2024 18:55
106,8,0,8/29/2024 22:23
106,-10,1,8/30/2024 1:52
106,-6,0,8/31/2024 5:54
106,-10,1,9/1/2024 8:28
106,-2,0,9/2/2024 23:56
106,5,1,9/6/2024 23:54
106,5,0,9/9/2024 4:53
106,-10,1,9/10/2024 15:31
106,1,0,9/15/2024 3:59
106,-5,1,9/16/2024 6:24
106,8,0,9/20/2024 23:36
106,-10,1,9/23/2024 23:28
106,-9,0,9/26/2024 13:01
107,7,1,1/16/2023 2:11
107,-9,0,1/21/2023 2:27
107,-8,1,1/25/2023 3:09
107,-6,0,1/31/2023 3:26
107,-2,1,2/6/2023 11:20
107,-4,0,2/15/2023 3:03
107,-6,1,2/16/2023 11:27
107,6,0,2/17/2023 22:09
107,7,1,2/20/2023 15:01
107,-10,0,3/7/2023 5:00
107,9,1,3/12/2023 8:43
107,1,0,3/13/2023 7:13
107,9,1,3/14/2023 14:49
107,7,0,3/26/2023 1:54
107,-2,1,3/27/2023 11:42
107,3,0,3/29/2023 9:19
107,9,1,4/2/2023 2:58
107,-8,0,4/3/2023 11:56
107,5,1,4/3/2023 23:42
107,9,0,4/4/2023 11:29
107,7,1,4/4/2023 15:13
107,-1,0,4/24/2023 1:24
107,6,1,5/5/2023 1:46
107,3,0,5/9/2023 7:24
107,-3,1,5/11/2023 7:02
107,-4,0,5/21/2023 1:59
107,-6,1,5/23/2023 15:04
107,-5,0,5/24/2023 8:40
107,-1,1,5/28/2023 4:43
107,8,0,5/28/2023 8:38
107,8,1,5/30/2023 22:46
107,0,0,6/3/2023 16:19
107,-10,1,6/8/2023 21:07
107,-10,0,6/15/2023 8:26
107,9,1,6/24/2023 17:42
107,-5,0,7/6/2023 21:19
107,9,1,7/7/2023 2:46
107,-3,0,7/11/2023 2:42
107,9,1,7/16/2023 21:17
107,-1,0,7/26/2023 15:04
107,2,1,8/1/2023 11:53
107,-2,0,8/10/2023 8:52
107,-1,1,8/10/2023 23:55
107,5,0,8/11/2023 14:15
107,0,1,8/15/2023 19:16
107,4,0,8/19/2023 8:18
107,4,1,8/22/2023 17:51
107,-1,0,8/24/2023 6:26
107,-1,1,8/24/2023 10:49
107,2,0,9/19/2023 12:11
107,-8,1,9/19/2023 23:30
107,-7,0,9/21/2023 21:23
107,4,1,9/23/2023 11:44
107,9,0,10/1/2023 5:17
107,-8,1,10/3/2023 4:57
107,9,0,10/6/2023 2:26
107,3,1,10/11/2023 22:33
107,8,0,11/6/2023 22:22
107,-5,1,11/9/2023 8:23
107,-5,0,11/13/2023 0:33
107,-7,1,11/16/2023 7:59
107,1,0,11/20/2023 3:37
107,2,1,11/21/2023 12:36
107,5,0,11/24/2023 9:07
107,-5,1,12/3/2023 12:58
107,0,0,12/4/2023 9:42
107,3,1,12/7/2023 4:37
107,-10,0,12/11/2023 4:10
107,3,1,12/17/2023 21:37
107,7,0,12/22/2023 1:30
107,-3,1,12/22/2023 3:38
107,8,0,1/13/2024 13:13
107,6,1,1/30/2024 21:25
107,-2,0,1/31/2024 10:00
107,-6,1,2/6/2024 15:47
107,-10,0,2/9/2024 0:14
107,-1,1,2/9/2024 14:39
107,5,0,2/21/2024 10:18
107,-4,1,2/28/2024 22:25
107,-10,0,2/29/2024 0:14
107,4,1,3/10/2024 1:42
107,-10,0,3/11/2024 2:55
107,1,1,3/12/2024 4:56
107,-2,0,3/12/2024 14:32
107,3,1,3/17/2024 0:02
107,9,0,4/2/2024 1:06
107,-4,1,4/2/2024 2:38
107,6,0,4/2/2024 21:41
107,3,1,4/8/2024 1:58
107,-5,0,4/9/2024 5:45
107,5,1,4/15/2024 3:54
107,4,0,4/16/2024 12:49
107,-10,1,4/27/2024 8:08
107,-5,0,4/30/2024 20:23
107,-4,1,5/1/2024 20:57
107,-1,0,5/9/2024 10:00
107,3,1,5/11/2024 19:22
107,-5,0,5/14/2024 12:50
107,-2,1,6/11/2024 7:54
107,5,0,6/21/2024 9:42
107,-2,1,6/28/2024 0:47
107,-6,0,7/4/2024 14:32
107,9,1,7/10/2024 22:35
107,0,0,7/16/2024 17:20
107,-2,1,7/22/2024 10:58
107,2,0,7/25/2024 12:47
107,-2,1,7/25/2024 20:51
107,4,0,8/1/2024 10:54
107,-9,1,8/1/2024 17:06
107,5,0,8/8/2024 11:27
107,-6,1,8/9/2024 18:26
107,0,0,8/11/2024 17:08
107,-2,1,8/18/2024 6:15
107,5,0,9/1/2024 22:21
107,9,1,9/4/2024 7:32
107,9,0,9/11/2024 7:15
107,6,1,9/13/2024 3:25
107,5,0,9/17/2024 3:32
107,3,1,9/20/2024 19:45
107,-7,0,9/21/2024 7:33
107,6,1,9/25/2024 18:05
108,-8,0,1/2/2023 11:53
108,-5,1,1/12/2023 2:43
108,-2,0,1/15/2023 15:38
108,1,1,1/19/2023 18:03
108,7,0,1/22/2023 10:40
108,-5,1,1/24/2023 13:03
108,-7,0,1/27/2023 11:35
108,4,1,2/5/2023 16:30
108,-9,0,2/8/2023 14:05
108,-2,1,2/12/2023 12:08
108,4,0,2/17/2023 14:52
108,4,1,2/22/2023 11:06
108,-7,0,2/23/2023 15:32
108,-1,1,3/2/2023 13:43
108,-6,0,3/4/2023 23:27
108,-1,1,3/15/2023 7:29
108,1,0,3/23/2023 18:27
108,6,1,3/25/2023 23:06
108,1,0,3/27/2023 1:30
108,4,1,3/29/2023 23:08
108,4,0,4/5/2023 23:15
108,2,1,4/13/2023 5:24
108,5,0,4/20/2023 3:06
108,-6,1,4/24/2023 3:03
108,-2,0,4/26/2023 8:13
108,-5,1,5/1/2023 18:49
108,-9,0,5/2/2023 1:46
108,-9,1,5/7/2023 6:47
108,-1,0,5/8/2023 10:35
108,-6,1,5/9/2023 20:08
108,0,0,5/15/2023 18:08
108,8,1,5/24/2023 12:32
108,-8,0,5/27/2023 2:18
108,-5,1,5/31/2023 2:35
108,-3,0,6/2/2023 10:00
108,4,1,6/2/2023 21:23
108,-5,0,6/3/2023 9:24
108,-10,1,6/11/2023 12:23
108,-7,0,6/12/2023 10:51
108,7,1,6/18/2023 9:28
108,-7,0,6/18/2023 20:29
108,-4,1,6/22/2023 17:31
108,-2,0,6/30/2023 19:43
108,7,1,7/4/2023 15:01
108,-1,0,7/21/2023 18:21
108,7,1,7/23/2023 15:37
108,-2,0,7/26/2023 18:24
108,4,1,7/29/2023 12:35
108,-4,0,8/5/2023 6:07
108,7,1,8/11/2023 19:34
108,0,0,8/15/2023 7:37
108,6,1,8/18/2023 9:20
108,8,0,8/20/2023 8:52
108,8,1,8/21/2023 21:36
108,9,0,8/22/2023 1:06
108,5,1,8/22/2023 16:26
108,8,0,8/26/2023 9:09
108,8,1,8/28/2023 22:50
108,-9,0,8/29/2023 4:19
108,-1,1,9/2/2023 19:10
108,-7,0,9/16/2023 10:50
108,-1,1,9/18/2023 1:39
108,-4,0,9/18/2023 8:41
108,9,1,9/21/2023 3:28
108,-6,0,9/21/2023 14:31
108,3,1,10/1/2023 17:05
108,3,0,10/7/2023 13:42
108,-4,1,10/9/2023 8:57
108,-6,0,10/14/2023 11:33
108,-2,1,10/21/2023 4:51
108,-2,0,10/22/2023 20:56
108,6,1,10/25/2023 8:30
108,-2,0,10/30/2023 19:46
108,-4,1,11/1/2023 5:02
108,-5,0,11/2/2023 16:00
108,4,1,11/3/2023 20:20
108,9,0,11/5/2023 12:03
108,-5,1,11/8/2023 1:05
108,-4,0,11/15/2023 15:56
108,-3,1,11/15/2023 18:52
108,3,0,11/19/2023 9:22
108,9,1,11/20/2023 11:08
108,0,0,11/23/2023 8:45
108,-10,1,11/28/2023 15:22
108,9,0,11/29/2023 3:20
108,0,1,12/9/2023 13:59
108,-2,0,12/14/2023 23:58
108,6,1,12/27/2023 18:23
108,-7,0,1/1/2024 22:44
108,-4,1,1/17/2024 10:16
108,5,0,1/18/2024 14:51
108,-3,1,2/2/2024 16:28
108,-5,0,2/6/2024 11:48
108,-9,1,2/13/2024 11:29
108,5,0,2/13/2024 14:34
108,-1,1,2/16/2024 17:47
108,0,0,2/18/2024 23:58
108,3,1,2/19/2024 17:44
108,0,0,2/22/2024 21:56
108,-9,1,2/26/2024 16:38
108,2,0,3/3/2024 15:25
108,7,1,3/7/2024 11:45
108,0,0,3/12/2024 16:31
108,-9,1,3/13/2024 13:18
108,8,0,3/17/2024 21:27
108,0,1,4/6/2024 21:58
108,9,0,4/9/2024 23:43
108,-1,1,4/16/2024 18:10
108,5,0,4/17/2024 19:43
108,-1,1,4/22/2024 9:34
108,-3,0,4/24/2024 19:47
108,4,1,4/28/2024 2:56
108,8,0,5/6/2024 20:25
108,0,1,5/24/2024 23:56
108,5,0,6/1/2024 5:13
108,1,1,6/3/2024 10:49
108,-4,0,6/3/2024 15:00
108,-6,1,6/5/2024 15:19
108,8,0,6/7/2024 16:36
108,3,1,6/12/2024 8:49
108,-6,0,6/17/2024 6:32
108,-9,1,6/18/2024 9:32
108,-7,0,6/20/2024 17:00
108,-1,1,6/24/2024 0:52
108,-10,0,6/27/2024 20:30
108,-4,1,6/30/2024 21:10
108,4,0,7/1/2024 5:23
108,-7,1,7/5/2024 12:28
108,-1,0,7/5/2024 19:46
108,-4,1,7/15/2024 4:52
108,-7,0,7/15/2024 12:51
108,0,1,7/23/2024 17:24
108,-5,0,7/30/2024 6:30
108,-1,1,7/30/2024 14:06
108,-7,0,7/30/2024 22:41
108,5,1,8/6/2024 23:52
108,-4,0,8/11/2024 7:19
108,-4,1,8/19/2024 12:26
108,-3,0,8/21/2024 10:56
108,2,1,8/31/2024 19:52
108,8,0,9/4/2024 18:46
108,-8,1,9/11/2024 5:42
108,-4,0,9/15/2024 0:21
108,2,1,9/17/2024 4:34
108,8,0,9/17/2024 14:59
108,-8,1,9/24/2024 18:30
109,-10,0,1/4/2023 8:28
109,-7,1,1/10/2023 12:03
109,-5,0,1/10/2023 12:20
109,7,1,1/27/2023 19:29
109,-2,0,1/29/2023 20:28
109,-9,1,1/30/2023 10:55
109,-4,0,2/4/2023 0:57
109,-8,1,2/11/2023 10:28
109,7,0,2/13/2023 8:46
109,4,1,2/23/2023 11:18
109,0,0,2/23/2023 21:42
109,-2,1,2/24/2023 22:41
109,0,0,2/26/2023 17:53
109,-9,1,3/13/2023 6:12
109,9,0,3/15/2023 0:55
109,-1,1,3/15/2023 7:58
109,9,0,3/17/2023 8:43
109,5,1,3/19/2023 13:36
109,-2,0,3/23/2023 17:10
109,4,1,3/23/2023 23:29
109,-7,0,3/25/2023 14:20
109,-2,1,4/4/2023 3:49
109,1,0,4/5/2023 9:32
109,7,1,4/5/2023 10:10
109,-3,0,4/6/2023 22:28
109,4,1,4/17/2023 1:04
109,-4,0,4/19/2023 7:24
109,0,1,4/21/2023 23:20
109,-4,0,5/3/2023 11:49
109,9,1,5/6/2023 0:03
109,8,0,5/11/2023 9:52
109,0,1,5/14/2023 17:54
109,-6,0,5/16/2023 1:12
109,2,1,5/20/2023 0:39
109,0,0,5/28/2023 20:26
109,-10,1,5/30/2023 3:03
109,-10,0,6/3/2023 6:16
109,-3,1,6/4/2023 19:51
109,-10,0,6/11/2023 17:51
109,4,1,6/13/2023 23:58
109,9,0,6/19/2023 15:22
109,2,1,6/22/2023 5:25
109,1,0,7/2/2023 3:32
109,-1,1,7/6/2023 2:16
109,-3,0,7/6/2023 15:53
109,8,1,7/6/2023 20:55
109,-3,0,7/27/2023 17:24
109,3,1,7/31/2023 15:42
109,4,0,8/3/2023 13:29
109,7,1,8/5/2023 3:04
109,-4,0,8/6/2023 7:52
109,8,1,8/9/2023 2:37
109,3,0,8/12/2023 15:45
109,-4,1,8/20/2023 0:59
109,3,0,8/24/2023 23:07
109,9,1,8/29/2023 11:55
109,0,0,8/29/2023 12:03
109,-3,1,9/4/2023 7:06
109,8,0,9/9/2023 7:01
109,8,1,9/14/2023 7:38
109,2,0,9/17/2023 18:24
109,-7,1,9/18/2023 19:24
109,2,0,10/6/2023 0:56
109,-6,1,10/8/2023 4:19
109,3,0,10/11/2023 19:37
109,-8,1,10/14/2023 3:34
109,9,0,10/18/2023 16:48
109,-5,1,10/20/2023 14:40
109,9,0,10/20/2023 18:24
109,-6,1,10/23/2023 9:59
109,3,0,10/28/2023 5:01
109,5,1,10/28/2023 9:04
109,-8,0,10/31/2023 12:52
109,-7,1,11/5/2023 0:19
109,7,0,11/21/2023 23:19
109,4,1,11/27/2023 0:22
109,2,0,11/30/2023 9:28
109,-8,1,12/3/2023 5:40
109,-1,0,12/6/2023 14:19
109,-7,1,12/11/2023 2:43
109,8,0,12/11/2023 7:20
109,-5,1,12/12/2023 18:40
109,-3,0,12/13/2023 13:49
109,1,1,12/14/2023 19:44
109,-8,0,12/16/2023 21:12
109,-3,1,12/18/2023 10:05
109,3,0,12/28/2023 21:04
109,5,1,12/30/2023 15:34
109,-7,0,12/30/2023 20:19
109,-5,1,1/2/2024 11:25
109,0,0,1/4/2024 5:07
109,7,1,1/17/2024 23:34
109,8,0,1/18/2024 22:42
109,-4,1,1/22/2024 10:21
109,-8,0,1/28/2024 3:52
109,9,1,2/5/2024 0:53
109,-6,0,2/9/2024 14:12
109,1,1,2/19/2024 22:27
109,-1,0,2/29/2024 17:52
109,-1,1,3/2/2024 12:20
109,-4,0,3/9/2024 3:53
109,1,1,3/10/2024 13:49
109,-8,0,3/10/2024 18:33
109,-9,1,3/14/2024 22:29
109,8,0,3/21/2024 3:01
109,-9,1,3/22/2024 3:53
109,9,0,3/25/2024 15:03
109,2,1,4/7/2024 11:36
109,-6,0,4/7/2024 14:21
109,-1,1,4/16/2024 6:49
109,-2,0,4/19/2024 3:20
109,3,1,4/20/2024 3:13
109,-3,0,4/20/2024 19:04
109,0,1,4/22/2024 19:30
109,-7,0,5/4/2024 3:42
109,1,1,5/6/2024 10:38
109,6,0,5/12/2024 6:43
109,5,1,5/15/2024 4:51
109,-8,0,5/20/2024 11:25
109,-10,1,5/21/2024 17:13
109,3,0,5/23/2024 8:36
109,-1,1,5/24/2024 10:44
109,2,0,5/24/2024 15:23
109,5,1,5/25/2024 23:14
109,8,0,5/26/2024 2:31
109,2,1,6/4/2024 15:35
109,1,0,6/6/2024 21:39
109,0,1,6/12/2024 2:53
109,2,0,6/12/2024 18:33
109,-6,1,6/17/2024 13:59
109,9,0,6/18/2024 14:18
109,-6,1,6/22/2024 16:48
109,-1,0,6/29/2024 11:46
109,2,1,7/3/2024 23:11
109,1,0,7/6/2024 10:01
109,-9,1,7/10/2024 6:11
109,-1,0,7/12/2024 12:35
109,-5,1,7/13/2024 17:07
109,5,0,7/16/2024 14:38
109,-2,1,7/23/2024 19:06
109,-8,0,7/25/2024 19:35
109,-2,1,8/2/2024 19:11
109,6,0,8/8/2024 12:23
109,-3,1,8/12/2024 1:19
109,-7,0,8/25/2024 18:49
109,-9,1,8/31/2024 15:47
109,-5,0,9/8/2024 17:34
109,-10,1,9/11/2024 5:49
109,5,0,9/21/2024 19:37
109,8,1,9/25/2024 13:23
109,0,0,9/26/2024 3:48
110,-10,1,1/2/2023 3:13
110,-9,0,1/12/2023 20:32
110,-1,1,1/17/2023 23:31
110,-10,0,1/18/2023 8:02
110,6,1,1/18/2023 13:29
110,-5,0,1/23/2023 14:18
110,-2,1,1/24/2023 16:58
110,2,0,1/26/2023 1:15
110,7,1,1/26/2023 19:58
110,-5,0,1/29/2023 19:34
110,-7,1,2/3/2023 4:07
110,-5,0,2/6/2023 10:53
110,-8,1,2/10/2023 14:48
110,0,0,2/12/2023 2:48
110,-5,1,2/22/2023 12:23
110,-7,0,2/28/2023 19:00
110,9,1,3/2/2023 10:11
110,-10,0,3/8/2023 16:43
110,1,1,3/9/2023 5:40
110,-9,0,3/9/2023 13:46
110,-8,1,3/9/2023 18:41
110,4,0,3/16/2023 8:16
110,7,1,3/18/2023 18:55
110,4,0,3/23/2023 9:31
110,0,1,3/27/2023 23:06
110,-6,0,3/28/2023 2:29
110,8,1,3/29/2023 18:37
110,2,0,4/11/2023 1:20
110,5,1,4/13/2023 5:40
110,-7,0,4/16/2023 9:22
110,-7,1,4/20/2023 6:10
110,6,0,4/21/2023 6:15
110,4,1,5/3/2023 4:25
110,8,0,5/7/2023 15:58
110,-8,1,5/12/2023 21:38
110,9,0,5/18/2023 3:13
110,0,1,5/23/2023 15:05
110,-8,0,5/24/2023 11:14
110,9,1,5/25/2023 12:25
110,-10,0,5/27/2023 9:32
110,5,1,6/2/2023 12:07
